,Date,Date_local,pool_price,h,cos_h,sin_h,week,cos_w,sin_w,month,cos_m,sin_m,workday
1555,2022-03-06 18:00:00+00:00,2022-03-06 19:00:00+01:00,658.7059999999999,19,0.4600650377311516,-0.8878852184023756,9,0.4647231720437686,0.8854560256532099,3,6.123233995736766e-17,1.0,0
1556,2022-03-06 19:00:00+00:00,2022-03-06 20:00:00+01:00,632.7075,20,0.6825531432186541,-0.730835964278124,9,0.4647231720437686,0.8854560256532099,3,6.123233995736766e-17,1.0,0
1557,2022-03-06 20:00:00+00:00,2022-03-06 21:00:00+01:00,597.429,21,0.8544194045464886,-0.5195839500354336,9,0.4647231720437686,0.8854560256532099,3,6.123233995736766e-17,1.0,0
1558,2022-03-06 21:00:00+00:00,2022-03-06 22:00:00+01:00,597.429,22,0.962917287347799,-0.2697967711570252,9,0.4647231720437686,0.8854560256532099,3,6.123233995736766e-17,1.0,0
1559,2022-03-06 22:00:00+00:00,2022-03-06 23:00:00+01:00,596.8924999999999,23,1.0,-2.4492935982947064e-16,9,0.4647231720437686,0.8854560256532099,3,6.123233995736766e-17,1.0,0
1560,2022-03-06 23:00:00+00:00,2022-03-07 00:00:00+01:00,547.462,0,1.0,0.0,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1561,2022-03-07 00:00:00+00:00,2022-03-07 01:00:00+01:00,536.2534999999999,1,0.9629172873477994,0.2697967711570243,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1562,2022-03-07 01:00:00+00:00,2022-03-07 02:00:00+01:00,534.963,2,0.8544194045464886,0.5195839500354336,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1563,2022-03-07 02:00:00+00:00,2022-03-07 03:00:00+01:00,520.8544999999999,3,0.6825531432186541,0.730835964278124,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1564,2022-03-07 03:00:00+00:00,2022-03-07 04:00:00+01:00,524.4794999999999,4,0.4600650377311522,0.8878852184023752,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1565,2022-03-07 04:00:00+00:00,2022-03-07 05:00:00+01:00,575.9835,5,0.20345601305263375,0.9790840876823229,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1566,2022-03-07 05:00:00+00:00,2022-03-07 06:00:00+01:00,675.3665,6,-0.06824241336467088,0.9976687691905392,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1567,2022-03-07 06:00:00+00:00,2022-03-07 07:00:00+01:00,742.922,7,-0.33487961217098616,0.9422609221188205,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1568,2022-03-07 07:00:00+00:00,2022-03-07 08:00:00+01:00,746.7645,8,-0.5766803221148671,0.8169698930104421,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1569,2022-03-07 08:00:00+00:00,2022-03-07 09:00:00+01:00,700.35,9,-0.7757112907044197,0.631087944326053,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1570,2022-03-07 09:00:00+00:00,2022-03-07 10:00:00+01:00,566.3845,10,-0.917211301505453,0.3984010898462414,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1571,2022-03-07 10:00:00+00:00,2022-03-07 11:00:00+01:00,495.66799999999995,11,-0.9906859460363306,0.1361666490962471,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1572,2022-03-07 11:00:00+00:00,2022-03-07 12:00:00+01:00,493.319,12,-0.9906859460363308,-0.1361666490962464,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1573,2022-03-07 12:00:00+00:00,2022-03-07 13:00:00+01:00,465.16,13,-0.9172113015054529,-0.39840108984624156,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1574,2022-03-07 13:00:00+00:00,2022-03-07 14:00:00+01:00,453.589,14,-0.7757112907044198,-0.6310879443260528,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1575,2022-03-07 14:00:00+00:00,2022-03-07 15:00:00+01:00,509.733,15,-0.5766803221148672,-0.816969893010442,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1576,2022-03-07 15:00:00+00:00,2022-03-07 16:00:00+01:00,580.0,16,-0.3348796121709864,-0.9422609221188204,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1577,2022-03-07 16:00:00+00:00,2022-03-07 17:00:00+01:00,653.0654999999999,17,-0.06824241336467046,-0.9976687691905393,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1578,2022-03-07 17:00:00+00:00,2022-03-07 18:00:00+01:00,735.933,18,0.2034560130526333,-0.979084087682323,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1579,2022-03-07 18:00:00+00:00,2022-03-07 19:00:00+01:00,758.2194999999999,19,0.4600650377311516,-0.8878852184023756,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1580,2022-03-07 19:00:00+00:00,2022-03-07 20:00:00+01:00,688.75,20,0.6825531432186541,-0.730835964278124,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1581,2022-03-07 20:00:00+00:00,2022-03-07 21:00:00+01:00,630.7065,21,0.8544194045464886,-0.5195839500354336,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1582,2022-03-07 21:00:00+00:00,2022-03-07 22:00:00+01:00,602.359,22,0.962917287347799,-0.2697967711570252,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1583,2022-03-07 22:00:00+00:00,2022-03-07 23:00:00+01:00,533.1940000000001,23,1.0,-2.4492935982947064e-16,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1584,2022-03-07 23:00:00+00:00,2022-03-08 00:00:00+01:00,661.2725,0,1.0,0.0,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1585,2022-03-08 00:00:00+00:00,2022-03-08 01:00:00+01:00,651.775,1,0.9629172873477994,0.2697967711570243,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1586,2022-03-08 01:00:00+00:00,2022-03-08 02:00:00+01:00,651.775,2,0.8544194045464886,0.5195839500354336,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1587,2022-03-08 02:00:00+00:00,2022-03-08 03:00:00+01:00,616.076,3,0.6825531432186541,0.730835964278124,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1588,2022-03-08 03:00:00+00:00,2022-03-08 04:00:00+01:00,634.3895,4,0.4600650377311522,0.8878852184023752,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1589,2022-03-08 04:00:00+00:00,2022-03-08 05:00:00+01:00,663.4765,5,0.20345601305263375,0.9790840876823229,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1590,2022-03-08 05:00:00+00:00,2022-03-08 06:00:00+01:00,902.3349999999999,6,-0.06824241336467088,0.9976687691905392,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1591,2022-03-08 06:00:00+00:00,2022-03-08 07:00:00+01:00,1000.5,7,-0.33487961217098616,0.9422609221188205,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1592,2022-03-08 07:00:00+00:00,2022-03-08 08:00:00+01:00,942.5,8,-0.5766803221148671,0.8169698930104421,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1593,2022-03-08 08:00:00+00:00,2022-03-08 09:00:00+01:00,785.1895,9,-0.7757112907044197,0.631087944326053,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1594,2022-03-08 09:00:00+00:00,2022-03-08 10:00:00+01:00,512.2995,10,-0.917211301505453,0.3984010898462414,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1595,2022-03-08 10:00:00+00:00,2022-03-08 11:00:00+01:00,484.0535,11,-0.9906859460363306,0.1361666490962471,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1596,2022-03-08 11:00:00+00:00,2022-03-08 12:00:00+01:00,458.95399999999995,12,-0.9906859460363308,-0.1361666490962464,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1597,2022-03-08 12:00:00+00:00,2022-03-08 13:00:00+01:00,427.4165,13,-0.9172113015054529,-0.39840108984624156,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1598,2022-03-08 13:00:00+00:00,2022-03-08 14:00:00+01:00,450.37,14,-0.7757112907044198,-0.6310879443260528,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1599,2022-03-08 14:00:00+00:00,2022-03-08 15:00:00+01:00,532.1355,15,-0.5766803221148672,-0.816969893010442,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1600,2022-03-08 15:00:00+00:00,2022-03-08 16:00:00+01:00,745.7494999999999,16,-0.3348796121709864,-0.9422609221188204,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1601,2022-03-08 16:00:00+00:00,2022-03-08 17:00:00+01:00,874.466,17,-0.06824241336467046,-0.9976687691905393,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1602,2022-03-08 17:00:00+00:00,2022-03-08 18:00:00+01:00,978.6484999999999,18,0.2034560130526333,-0.979084087682323,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1603,2022-03-08 18:00:00+00:00,2022-03-08 19:00:00+01:00,1015.0,19,0.4600650377311516,-0.8878852184023756,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1604,2022-03-08 19:00:00+00:00,2022-03-08 20:00:00+01:00,898.8839999999999,20,0.6825531432186541,-0.730835964278124,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1605,2022-03-08 20:00:00+00:00,2022-03-08 21:00:00+01:00,787.2049999999999,21,0.8544194045464886,-0.5195839500354336,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1606,2022-03-08 21:00:00+00:00,2022-03-08 22:00:00+01:00,713.4725,22,0.962917287347799,-0.2697967711570252,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1607,2022-03-08 22:00:00+00:00,2022-03-08 23:00:00+01:00,579.6085,23,1.0,-2.4492935982947064e-16,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1608,2022-03-08 23:00:00+00:00,2022-03-09 00:00:00+01:00,623.6015,0,1.0,0.0,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1609,2022-03-09 00:00:00+00:00,2022-03-09 01:00:00+01:00,592.9195,1,0.9629172873477994,0.2697967711570243,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1610,2022-03-09 01:00:00+00:00,2022-03-09 02:00:00+01:00,606.651,2,0.8544194045464886,0.5195839500354336,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1611,2022-03-09 02:00:00+00:00,2022-03-09 03:00:00+01:00,609.0435,3,0.6825531432186541,0.730835964278124,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1612,2022-03-09 03:00:00+00:00,2022-03-09 04:00:00+01:00,609.0435,4,0.4600650377311522,0.8878852184023752,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1613,2022-03-09 04:00:00+00:00,2022-03-09 05:00:00+01:00,638.0,5,0.20345601305263375,0.9790840876823229,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1614,2022-03-09 05:00:00+00:00,2022-03-09 06:00:00+01:00,759.452,6,-0.06824241336467088,0.9976687691905392,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1615,2022-03-09 06:00:00+00:00,2022-03-09 07:00:00+01:00,840.2025,7,-0.33487961217098616,0.9422609221188205,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1616,2022-03-09 07:00:00+00:00,2022-03-09 08:00:00+01:00,804.4019999999999,8,-0.5766803221148671,0.8169698930104421,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1617,2022-03-09 08:00:00+00:00,2022-03-09 09:00:00+01:00,652.4855,9,-0.7757112907044197,0.631087944326053,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1618,2022-03-09 09:00:00+00:00,2022-03-09 10:00:00+01:00,564.05,10,-0.917211301505453,0.3984010898462414,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1619,2022-03-09 10:00:00+00:00,2022-03-09 11:00:00+01:00,508.70349999999996,11,-0.9906859460363306,0.1361666490962471,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1620,2022-03-09 11:00:00+00:00,2022-03-09 12:00:00+01:00,442.4095,12,-0.9906859460363308,-0.1361666490962464,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1621,2022-03-09 12:00:00+00:00,2022-03-09 13:00:00+01:00,459.28749999999997,13,-0.9172113015054529,-0.39840108984624156,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1622,2022-03-09 13:00:00+00:00,2022-03-09 14:00:00+01:00,495.697,14,-0.7757112907044198,-0.6310879443260528,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1623,2022-03-09 14:00:00+00:00,2022-03-09 15:00:00+01:00,554.538,15,-0.5766803221148672,-0.816969893010442,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1624,2022-03-09 15:00:00+00:00,2022-03-09 16:00:00+01:00,616.3805,16,-0.3348796121709864,-0.9422609221188204,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1625,2022-03-09 16:00:00+00:00,2022-03-09 17:00:00+01:00,767.6734999999999,17,-0.06824241336467046,-0.9976687691905393,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1626,2022-03-09 17:00:00+00:00,2022-03-09 18:00:00+01:00,833.6484999999999,18,0.2034560130526333,-0.979084087682323,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1627,2022-03-09 18:00:00+00:00,2022-03-09 19:00:00+01:00,877.25,19,0.4600650377311516,-0.8878852184023756,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1628,2022-03-09 19:00:00+00:00,2022-03-09 20:00:00+01:00,765.6434999999999,20,0.6825531432186541,-0.730835964278124,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1629,2022-03-09 20:00:00+00:00,2022-03-09 21:00:00+01:00,650.6875,21,0.8544194045464886,-0.5195839500354336,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1630,2022-03-09 21:00:00+00:00,2022-03-09 22:00:00+01:00,651.137,22,0.962917287347799,-0.2697967711570252,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1631,2022-03-09 22:00:00+00:00,2022-03-09 23:00:00+01:00,606.7524999999999,23,1.0,-2.4492935982947064e-16,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1632,2022-03-09 23:00:00+00:00,2022-03-10 00:00:00+01:00,507.5,0,1.0,0.0,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1633,2022-03-10 00:00:00+00:00,2022-03-10 01:00:00+01:00,464.0,1,0.9629172873477994,0.2697967711570243,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1634,2022-03-10 01:00:00+00:00,2022-03-10 02:00:00+01:00,466.30549999999994,2,0.8544194045464886,0.5195839500354336,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1635,2022-03-10 02:00:00+00:00,2022-03-10 03:00:00+01:00,449.6304999999999,3,0.6825531432186541,0.730835964278124,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1636,2022-03-10 03:00:00+00:00,2022-03-10 04:00:00+01:00,449.6015,4,0.4600650377311522,0.8878852184023752,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1637,2022-03-10 04:00:00+00:00,2022-03-10 05:00:00+01:00,485.7645,5,0.20345601305263375,0.9790840876823229,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1638,2022-03-10 05:00:00+00:00,2022-03-10 06:00:00+01:00,601.2570000000001,6,-0.06824241336467088,0.9976687691905392,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1639,2022-03-10 06:00:00+00:00,2022-03-10 07:00:00+01:00,632.287,7,-0.33487961217098616,0.9422609221188205,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1640,2022-03-10 07:00:00+00:00,2022-03-10 08:00:00+01:00,610.6965,8,-0.5766803221148671,0.8169698930104421,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1641,2022-03-10 08:00:00+00:00,2022-03-10 09:00:00+01:00,452.3855,9,-0.7757112907044197,0.631087944326053,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1642,2022-03-10 09:00:00+00:00,2022-03-10 10:00:00+01:00,348.4785,10,-0.917211301505453,0.3984010898462414,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1643,2022-03-10 10:00:00+00:00,2022-03-10 11:00:00+01:00,289.739,11,-0.9906859460363306,0.1361666490962471,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1644,2022-03-10 11:00:00+00:00,2022-03-10 12:00:00+01:00,248.96499999999997,12,-0.9906859460363308,-0.1361666490962464,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1645,2022-03-10 12:00:00+00:00,2022-03-10 13:00:00+01:00,217.51449999999997,13,-0.9172113015054529,-0.39840108984624156,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1646,2022-03-10 13:00:00+00:00,2022-03-10 14:00:00+01:00,235.857,14,-0.7757112907044198,-0.6310879443260528,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1647,2022-03-10 14:00:00+00:00,2022-03-10 15:00:00+01:00,289.78249999999997,15,-0.5766803221148672,-0.816969893010442,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1648,2022-03-10 15:00:00+00:00,2022-03-10 16:00:00+01:00,401.04099999999994,16,-0.3348796121709864,-0.9422609221188204,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1649,2022-03-10 16:00:00+00:00,2022-03-10 17:00:00+01:00,550.9275,17,-0.06824241336467046,-0.9976687691905393,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1650,2022-03-10 17:00:00+00:00,2022-03-10 18:00:00+01:00,597.9799999999999,18,0.2034560130526333,-0.979084087682323,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1651,2022-03-10 18:00:00+00:00,2022-03-10 19:00:00+01:00,473.2655,19,0.4600650377311516,-0.8878852184023756,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1652,2022-03-10 19:00:00+00:00,2022-03-10 20:00:00+01:00,259.56449999999995,20,0.6825531432186541,-0.730835964278124,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1653,2022-03-10 20:00:00+00:00,2022-03-10 21:00:00+01:00,251.71999999999997,21,0.8544194045464886,-0.5195839500354336,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1654,2022-03-10 21:00:00+00:00,2022-03-10 22:00:00+01:00,250.473,22,0.962917287347799,-0.2697967711570252,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1655,2022-03-10 22:00:00+00:00,2022-03-10 23:00:00+01:00,179.6985,23,1.0,-2.4492935982947064e-16,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1656,2022-03-10 23:00:00+00:00,2022-03-11 00:00:00+01:00,128.992,0,1.0,0.0,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1657,2022-03-11 00:00:00+00:00,2022-03-11 01:00:00+01:00,131.97899999999998,1,0.9629172873477994,0.2697967711570243,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1658,2022-03-11 01:00:00+00:00,2022-03-11 02:00:00+01:00,128.9485,2,0.8544194045464886,0.5195839500354336,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1659,2022-03-11 02:00:00+00:00,2022-03-11 03:00:00+01:00,140.6935,3,0.6825531432186541,0.730835964278124,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1660,2022-03-11 03:00:00+00:00,2022-03-11 04:00:00+01:00,132.16750000000002,4,0.4600650377311522,0.8878852184023752,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1661,2022-03-11 04:00:00+00:00,2022-03-11 05:00:00+01:00,159.384,5,0.20345601305263375,0.9790840876823229,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1662,2022-03-11 05:00:00+00:00,2022-03-11 06:00:00+01:00,250.2265,6,-0.06824241336467088,0.9976687691905392,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1663,2022-03-11 06:00:00+00:00,2022-03-11 07:00:00+01:00,268.337,7,-0.33487961217098616,0.9422609221188205,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1664,2022-03-11 07:00:00+00:00,2022-03-11 08:00:00+01:00,162.9075,8,-0.5766803221148671,0.8169698930104421,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1665,2022-03-11 08:00:00+00:00,2022-03-11 09:00:00+01:00,97.585,9,-0.7757112907044197,0.631087944326053,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1666,2022-03-11 09:00:00+00:00,2022-03-11 10:00:00+01:00,33.4515,10,-0.917211301505453,0.3984010898462414,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1667,2022-03-11 10:00:00+00:00,2022-03-11 11:00:00+01:00,22.503999999999998,11,-0.9906859460363306,0.1361666490962471,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1668,2022-03-11 11:00:00+00:00,2022-03-11 12:00:00+01:00,14.645,12,-0.9906859460363308,-0.1361666490962464,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1669,2022-03-11 12:00:00+00:00,2022-03-11 13:00:00+01:00,0.145,13,-0.9172113015054529,-0.39840108984624156,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1670,2022-03-11 13:00:00+00:00,2022-03-11 14:00:00+01:00,0.11599999999999999,14,-0.7757112907044198,-0.6310879443260528,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1671,2022-03-11 14:00:00+00:00,2022-03-11 15:00:00+01:00,14.557999999999998,15,-0.5766803221148672,-0.816969893010442,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1672,2022-03-11 15:00:00+00:00,2022-03-11 16:00:00+01:00,34.6115,16,-0.3348796121709864,-0.9422609221188204,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1673,2022-03-11 16:00:00+00:00,2022-03-11 17:00:00+01:00,172.34699999999998,17,-0.06824241336467046,-0.9976687691905393,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1674,2022-03-11 17:00:00+00:00,2022-03-11 18:00:00+01:00,246.587,18,0.2034560130526333,-0.979084087682323,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1675,2022-03-11 18:00:00+00:00,2022-03-11 19:00:00+01:00,220.37099999999998,19,0.4600650377311516,-0.8878852184023756,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1676,2022-03-11 19:00:00+00:00,2022-03-11 20:00:00+01:00,122.496,20,0.6825531432186541,-0.730835964278124,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1677,2022-03-11 20:00:00+00:00,2022-03-11 21:00:00+01:00,101.16649999999998,21,0.8544194045464886,-0.5195839500354336,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1678,2022-03-11 21:00:00+00:00,2022-03-11 22:00:00+01:00,117.5225,22,0.962917287347799,-0.2697967711570252,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1679,2022-03-11 22:00:00+00:00,2022-03-11 23:00:00+01:00,97.54149999999998,23,1.0,-2.4492935982947064e-16,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,1
1680,2022-03-11 23:00:00+00:00,2022-03-12 00:00:00+01:00,99.94850000000001,0,1.0,0.0,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,0
1681,2022-03-12 00:00:00+00:00,2022-03-12 01:00:00+01:00,100.15149999999998,1,0.9629172873477994,0.2697967711570243,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,0
1682,2022-03-12 01:00:00+00:00,2022-03-12 02:00:00+01:00,105.8065,2,0.8544194045464886,0.5195839500354336,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,0
1683,2022-03-12 02:00:00+00:00,2022-03-12 03:00:00+01:00,105.8355,3,0.6825531432186541,0.730835964278124,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,0
1684,2022-03-12 03:00:00+00:00,2022-03-12 04:00:00+01:00,105.7485,4,0.4600650377311522,0.8878852184023752,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,0
1685,2022-03-12 04:00:00+00:00,2022-03-12 05:00:00+01:00,106.0095,5,0.20345601305263375,0.9790840876823229,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,0
1686,2022-03-12 05:00:00+00:00,2022-03-12 06:00:00+01:00,129.1225,6,-0.06824241336467088,0.9976687691905392,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,0
1687,2022-03-12 06:00:00+00:00,2022-03-12 07:00:00+01:00,126.904,7,-0.33487961217098616,0.9422609221188205,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,0
1688,2022-03-12 07:00:00+00:00,2022-03-12 08:00:00+01:00,114.65149999999998,8,-0.5766803221148671,0.8169698930104421,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,0
1689,2022-03-12 08:00:00+00:00,2022-03-12 09:00:00+01:00,114.405,9,-0.7757112907044197,0.631087944326053,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,0
1690,2022-03-12 09:00:00+00:00,2022-03-12 10:00:00+01:00,105.7775,10,-0.917211301505453,0.3984010898462414,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,0
1691,2022-03-12 10:00:00+00:00,2022-03-12 11:00:00+01:00,98.368,11,-0.9906859460363306,0.1361666490962471,10,0.35460488704253557,0.9350162426854148,3,6.123233995736766e-17,1.0,0
