,Date,Date_local,pool_price,pv_power,temperature,wind_power,wind_speed,h,cos_h,sin_h,week,cos_w,sin_w,month,cos_m,sin_m,workday
7951,2022-11-28 07:00:00+00:00,2022-11-28 08:00:00+01:00,514.2135,0,4.616,1895.599,10.396,8,-0.576680322,0.816969893,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7952,2022-11-28 08:00:00+00:00,2022-11-28 09:00:00+01:00,533.165,0.001,4.544,1913.283,10.499,9,-0.775711291,0.631087944,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7953,2022-11-28 09:00:00+00:00,2022-11-28 10:00:00+01:00,536.5,0.007,4.579,1871.377,10.276,10,-0.917211302,0.39840109,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7954,2022-11-28 10:00:00+00:00,2022-11-28 11:00:00+01:00,530.5695,0.01,4.635,1796.748,9.913,11,-0.990685946,0.136166649,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7955,2022-11-28 11:00:00+00:00,2022-11-28 12:00:00+01:00,522.145,0.011,4.69,1728.272,9.62,12,-0.990685946,-0.136166649,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7956,2022-11-28 12:00:00+00:00,2022-11-28 13:00:00+01:00,532.44,0.01,4.733,1642.874,9.285,13,-0.917211302,-0.39840109,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7957,2022-11-28 13:00:00+00:00,2022-11-28 14:00:00+01:00,556.6695,0.005,4.724,1544.04,8.929,14,-0.775711291,-0.631087944,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7958,2022-11-28 14:00:00+00:00,2022-11-28 15:00:00+01:00,576.9695,0,4.659,1413.501,8.497,15,-0.576680322,-0.816969893,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7959,2022-11-28 15:00:00+00:00,2022-11-28 16:00:00+01:00,569.27,0,4.541,1331.884,8.238,16,-0.334879612,-0.942260922,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7960,2022-11-28 16:00:00+00:00,2022-11-28 17:00:00+01:00,602.591,0,4.411,1333.063,8.243,17,-0.068242413,-0.997668769,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7961,2022-11-28 17:00:00+00:00,2022-11-28 18:00:00+01:00,578.5065,0,4.315,1306.427,8.165,18,0.203456013,-0.979084088,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7962,2022-11-28 18:00:00+00:00,2022-11-28 19:00:00+01:00,543.315,0,4.243,1258.472,8.023,19,0.460065038,-0.887885218,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7963,2022-11-28 19:00:00+00:00,2022-11-28 20:00:00+01:00,477.108,0,4.188,1219.609,7.903,20,0.682553143,-0.730835964,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7964,2022-11-28 20:00:00+00:00,2022-11-28 21:00:00+01:00,452.4,0,4.118,1195.613,7.83,21,0.854419405,-0.51958395,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7965,2022-11-28 21:00:00+00:00,2022-11-28 22:00:00+01:00,427.721,0,4.055,1137.011,7.658,22,0.962917287,-0.269796771,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7966,2022-11-28 22:00:00+00:00,2022-11-28 23:00:00+01:00,377.377,0,4.011,1055.016,7.422,23,1,-2.45E-16,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7967,2022-11-28 23:00:00+00:00,2022-11-29 00:00:00+01:00,394.226,0,3.998,999.946,7.264,0,1,0,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7968,2022-11-29 00:00:00+00:00,2022-11-29 01:00:00+01:00,362.6305,0,3.979,967.479,7.168,1,0.962917287,0.269796771,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7969,2022-11-29 01:00:00+00:00,2022-11-29 02:00:00+01:00,330.8465,0,3.953,950.699,7.118,2,0.854419405,0.51958395,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7970,2022-11-29 02:00:00+00:00,2022-11-29 03:00:00+01:00,328.048,0,3.92,962.205,7.153,3,0.682553143,0.730835964,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7971,2022-11-29 03:00:00+00:00,2022-11-29 04:00:00+01:00,340.9965,0,3.907,982.565,7.219,4,0.460065038,0.887885218,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7972,2022-11-29 04:00:00+00:00,2022-11-29 05:00:00+01:00,394.2405,0,3.88,993.121,7.249,5,0.203456013,0.979084088,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7973,2022-11-29 05:00:00+00:00,2022-11-29 06:00:00+01:00,440.7855,0,3.825,995.865,7.254,6,-0.068242413,0.997668769,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7974,2022-11-29 06:00:00+00:00,2022-11-29 07:00:00+01:00,574.519,0,3.752,978.312,7.207,7,-0.334879612,0.942260922,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7975,2022-11-29 07:00:00+00:00,2022-11-29 08:00:00+01:00,645.134,0,3.719,949.735,7.117,8,-0.576680322,0.816969893,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7976,2022-11-29 08:00:00+00:00,2022-11-29 09:00:00+01:00,645.714,0.007,3.822,894.714,6.956,9,-0.775711291,0.631087944,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7977,2022-11-29 09:00:00+00:00,2022-11-29 10:00:00+01:00,646.5695,0.025,3.981,833.678,6.779,10,-0.917211302,0.39840109,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7978,2022-11-29 10:00:00+00:00,2022-11-29 11:00:00+01:00,631.62,0.046,4.17,809.149,6.702,11,-0.990685946,0.136166649,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7979,2022-11-29 11:00:00+00:00,2022-11-29 12:00:00+01:00,606.1725,0.062,4.4,790.476,6.648,12,-0.990685946,-0.136166649,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7980,2022-11-29 12:00:00+00:00,2022-11-29 13:00:00+01:00,615.177,0.059,4.581,759.555,6.552,13,-0.917211302,-0.39840109,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7981,2022-11-29 13:00:00+00:00,2022-11-29 14:00:00+01:00,647.251,0.035,4.641,733.241,6.464,14,-0.775711291,-0.631087944,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7982,2022-11-29 14:00:00+00:00,2022-11-29 15:00:00+01:00,653.515,0.009,4.56,741.294,6.486,15,-0.576680322,-0.816969893,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7983,2022-11-29 15:00:00+00:00,2022-11-29 16:00:00+01:00,667.058,0,4.386,830.67,6.766,16,-0.334879612,-0.942260922,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7984,2022-11-29 16:00:00+00:00,2022-11-29 17:00:00+01:00,726.595,0,4.329,900.879,6.98,17,-0.068242413,-0.997668769,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7985,2022-11-29 17:00:00+00:00,2022-11-29 18:00:00+01:00,705.947,0,4.27,922.197,7.042,18,0.203456013,-0.979084088,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7986,2022-11-29 18:00:00+00:00,2022-11-29 19:00:00+01:00,672.539,0,4.212,932.903,7.072,19,0.460065038,-0.887885218,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7987,2022-11-29 19:00:00+00:00,2022-11-29 20:00:00+01:00,580,0,4.152,953.79,7.133,20,0.682553143,-0.730835964,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7988,2022-11-29 20:00:00+00:00,2022-11-29 21:00:00+01:00,485.605,0,4.094,969.122,7.18,21,0.854419405,-0.51958395,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7989,2022-11-29 21:00:00+00:00,2022-11-29 22:00:00+01:00,431.607,0,4.02,938.361,7.088,22,0.962917287,-0.269796771,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7990,2022-11-29 22:00:00+00:00,2022-11-29 23:00:00+01:00,406.3625,0,3.972,893.608,6.954,23,1,-2.45E-16,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7991,2022-11-29 23:00:00+00:00,2022-11-30 00:00:00+01:00,418.2525,0,3.949,845.377,6.814,0,1,0,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7992,2022-11-30 00:00:00+00:00,2022-11-30 01:00:00+01:00,404.811,0,3.911,807.595,6.696,1,0.962917287,0.269796771,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7993,2022-11-30 01:00:00+00:00,2022-11-30 02:00:00+01:00,383.1915,0,3.872,810.346,6.704,2,0.854419405,0.51958395,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7994,2022-11-30 02:00:00+00:00,2022-11-30 03:00:00+01:00,378.1455,0,3.816,843.517,6.809,3,0.682553143,0.730835964,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7995,2022-11-30 03:00:00+00:00,2022-11-30 04:00:00+01:00,388.0635,0,3.812,919.277,7.034,4,0.460065038,0.887885218,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7996,2022-11-30 04:00:00+00:00,2022-11-30 05:00:00+01:00,420.5,0,3.841,992.916,7.24,5,0.203456013,0.979084088,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7997,2022-11-30 05:00:00+00:00,2022-11-30 06:00:00+01:00,481.806,0,3.849,1059.24,7.436,6,-0.068242413,0.997668769,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7998,2022-11-30 06:00:00+00:00,2022-11-30 07:00:00+01:00,629.9235,0,3.853,1097.739,7.554,7,-0.334879612,0.942260922,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
7999,2022-11-30 07:00:00+00:00,2022-11-30 08:00:00+01:00,693.245,0,3.829,1130.609,7.64,8,-0.576680322,0.816969893,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
8000,2022-11-30 08:00:00+00:00,2022-11-30 09:00:00+01:00,693.97,0.025,4.073,1061.067,7.439,9,-0.775711291,0.631087944,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
8001,2022-11-30 09:00:00+00:00,2022-11-30 10:00:00+01:00,688.3295,0.07,4.467,897.641,6.968,10,-0.917211302,0.39840109,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
8002,2022-11-30 10:00:00+00:00,2022-11-30 11:00:00+01:00,699.654,0.096,4.812,807.581,6.695,11,-0.990685946,0.136166649,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
8003,2022-11-30 11:00:00+00:00,2022-11-30 12:00:00+01:00,652.4855,0.11,5.102,746.488,6.511,12,-0.990685946,-0.136166649,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
8004,2022-11-30 12:00:00+00:00,2022-11-30 13:00:00+01:00,653.1815,0.099,5.308,733.214,6.462,13,-0.917211302,-0.39840109,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
8005,2022-11-30 13:00:00+00:00,2022-11-30 14:00:00+01:00,673.148,0.057,5.355,778.243,6.608,14,-0.775711291,-0.631087944,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
8006,2022-11-30 14:00:00+00:00,2022-11-30 15:00:00+01:00,665.202,0.013,5.161,897.553,6.962,15,-0.576680322,-0.816969893,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
8007,2022-11-30 15:00:00+00:00,2022-11-30 16:00:00+01:00,693.68,0,4.904,1018.839,7.322,16,-0.334879612,-0.942260922,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
8008,2022-11-30 16:00:00+00:00,2022-11-30 17:00:00+01:00,730.1475,0,4.774,1048.153,7.406,17,-0.068242413,-0.997668769,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
8009,2022-11-30 17:00:00+00:00,2022-11-30 18:00:00+01:00,718.04,0,4.545,1024.044,7.336,18,0.203456013,-0.979084088,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
8010,2022-11-30 18:00:00+00:00,2022-11-30 19:00:00+01:00,674.453,0,4.347,999.927,7.262,19,0.460065038,-0.887885218,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
8011,2022-11-30 19:00:00+00:00,2022-11-30 20:00:00+01:00,600.155,0,4.14,962.188,7.151,20,0.682553143,-0.730835964,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
8012,2022-11-30 20:00:00+00:00,2022-11-30 21:00:00+01:00,499.09,0,3.942,920.134,7.036,21,0.854419405,-0.51958395,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
8013,2022-11-30 21:00:00+00:00,2022-11-30 22:00:00+01:00,459.447,0,3.798,860.623,6.856,22,0.962917287,-0.269796771,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
8014,2022-11-30 22:00:00+00:00,2022-11-30 23:00:00+01:00,401.911,0,3.731,835.9,6.786,23,1,-2.45E-16,48,0.885456026,-0.464723172,11,0.866025404,-0.5,1
8015,2022-11-30 23:00:00+00:00,2022-12-01 00:00:00+01:00,423.487,0,3.664,816.297,6.723,0,1,0,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8016,2022-12-01 00:00:00+00:00,2022-12-01 01:00:00+01:00,422.5735,0,3.617,836.403,6.787,1,0.962917287,0.269796771,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8017,2022-12-01 01:00:00+00:00,2022-12-01 02:00:00+01:00,412.902,0,3.567,873.781,6.89,2,0.854419405,0.51958395,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8018,2022-12-01 02:00:00+00:00,2022-12-01 03:00:00+01:00,398.46,0,3.493,892.568,6.953,3,0.682553143,0.730835964,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8019,2022-12-01 03:00:00+00:00,2022-12-01 04:00:00+01:00,394.2695,0,3.416,914.467,7.01,4,0.460065038,0.887885218,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8020,2022-12-01 04:00:00+00:00,2022-12-01 05:00:00+01:00,411.0605,0,3.358,929.68,7.064,5,0.203456013,0.979084088,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8021,2022-12-01 05:00:00+00:00,2022-12-01 06:00:00+01:00,512.111,0,3.327,938.34,7.086,6,-0.068242413,0.997668769,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8022,2022-12-01 06:00:00+00:00,2022-12-01 07:00:00+01:00,653.718,0,3.233,951.919,7.12,7,-0.334879612,0.942260922,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8023,2022-12-01 07:00:00+00:00,2022-12-01 08:00:00+01:00,672.1475,0,3.151,993.085,7.245,8,-0.576680322,0.816969893,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8024,2022-12-01 08:00:00+00:00,2022-12-01 09:00:00+01:00,670.1175,0.037,3.595,969.046,7.172,9,-0.775711291,0.631087944,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8025,2022-12-01 09:00:00+00:00,2022-12-01 10:00:00+01:00,656.9515,0.141,4.04,798.565,6.666,10,-0.917211302,0.39840109,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8026,2022-12-01 10:00:00+00:00,2022-12-01 11:00:00+01:00,647.3235,0.258,4.275,663.323,6.236,11,-0.990685946,0.136166649,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8027,2022-12-01 11:00:00+00:00,2022-12-01 12:00:00+01:00,634.926,0.298,4.531,564.497,5.908,12,-0.990685946,-0.136166649,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8028,2022-12-01 12:00:00+00:00,2022-12-01 13:00:00+01:00,647.483,0.25,4.722,534.623,5.792,13,-0.917211302,-0.39840109,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8029,2022-12-01 13:00:00+00:00,2022-12-01 14:00:00+01:00,672.9015,0.145,4.671,537.078,5.809,14,-0.775711291,-0.631087944,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8030,2022-12-01 14:00:00+00:00,2022-12-01 15:00:00+01:00,671.495,0.038,4.137,639.924,6.164,15,-0.576680322,-0.816969893,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8031,2022-12-01 15:00:00+00:00,2022-12-01 16:00:00+01:00,664.158,0,3.56,786.571,6.636,16,-0.334879612,-0.942260922,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8032,2022-12-01 16:00:00+00:00,2022-12-01 17:00:00+01:00,701.9015,0,3.414,914.535,7.016,17,-0.068242413,-0.997668769,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8033,2022-12-01 17:00:00+00:00,2022-12-01 18:00:00+01:00,681.1955,0,3.217,975.903,7.193,18,0.203456013,-0.979084088,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8034,2022-12-01 18:00:00+00:00,2022-12-01 19:00:00+01:00,663.9405,0,2.931,962.265,7.159,19,0.460065038,-0.887885218,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8035,2022-12-01 19:00:00+00:00,2022-12-01 20:00:00+01:00,624.66,0,2.743,969.085,7.176,20,0.682553143,-0.730835964,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8036,2022-12-01 20:00:00+00:00,2022-12-01 21:00:00+01:00,550.2605,0,2.648,994.473,7.252,21,0.854419405,-0.51958395,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8037,2022-12-01 21:00:00+00:00,2022-12-01 22:00:00+01:00,493.9135,0,2.472,956.889,7.137,22,0.962917287,-0.269796771,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8038,2022-12-01 22:00:00+00:00,2022-12-01 23:00:00+01:00,441.5975,0,2.175,897.559,6.962,23,1,-2.45E-16,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8039,2022-12-01 23:00:00+00:00,2022-12-02 00:00:00+01:00,444.1785,0,1.946,853.896,6.832,0,1,0,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8040,2022-12-02 00:00:00+00:00,2022-12-02 01:00:00+01:00,426.5755,0,1.774,829.866,6.758,1,0.962917287,0.269796771,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8041,2022-12-02 01:00:00+00:00,2022-12-02 02:00:00+01:00,433.695,0,1.65,837.392,6.79,2,0.854419405,0.51958395,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8042,2022-12-02 02:00:00+00:00,2022-12-02 03:00:00+01:00,433.5065,0,1.621,890.803,6.942,3,0.682553143,0.730835964,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8043,2022-12-02 03:00:00+00:00,2022-12-02 04:00:00+01:00,436.044,0,1.655,979.914,7.211,4,0.460065038,0.887885218,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8044,2022-12-02 04:00:00+00:00,2022-12-02 05:00:00+01:00,455.039,0,1.695,1117.032,7.602,5,0.203456013,0.979084088,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8045,2022-12-02 05:00:00+00:00,2022-12-02 06:00:00+01:00,524.2475,0,1.709,1232.733,7.949,6,-0.068242413,0.997668769,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8046,2022-12-02 06:00:00+00:00,2022-12-02 07:00:00+01:00,599.72,0,1.767,1295.738,8.137,7,-0.334879612,0.942260922,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8047,2022-12-02 07:00:00+00:00,2022-12-02 08:00:00+01:00,641.857,0,1.833,1352.604,8.31,8,-0.576680322,0.816969893,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8048,2022-12-02 08:00:00+00:00,2022-12-02 09:00:00+01:00,628.1255,0.036,2.242,1362.348,8.336,9,-0.775711291,0.631087944,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8049,2022-12-02 09:00:00+00:00,2022-12-02 10:00:00+01:00,619.643,0.124,2.716,1256.725,8.017,10,-0.917211302,0.39840109,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8050,2022-12-02 10:00:00+00:00,2022-12-02 11:00:00+01:00,594.007,0.233,3.176,1225.799,7.919,11,-0.990685946,0.136166649,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8051,2022-12-02 11:00:00+00:00,2022-12-02 12:00:00+01:00,585.742,0.283,3.567,1202.939,7.86,12,-0.990685946,-0.136166649,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8052,2022-12-02 12:00:00+00:00,2022-12-02 13:00:00+01:00,557.235,0.289,3.802,1206.912,7.866,13,-0.917211302,-0.39840109,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8053,2022-12-02 13:00:00+00:00,2022-12-02 14:00:00+01:00,445.991,0.179,3.764,1185.735,7.81,14,-0.775711291,-0.631087944,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8054,2022-12-02 14:00:00+00:00,2022-12-02 15:00:00+01:00,417.6,0.042,3.337,1362.379,8.33,15,-0.576680322,-0.816969893,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8055,2022-12-02 15:00:00+00:00,2022-12-02 16:00:00+01:00,408.639,0,3.109,1549.87,8.95,16,-0.334879612,-0.942260922,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8056,2022-12-02 16:00:00+00:00,2022-12-02 17:00:00+01:00,549.753,0,3.337,1639.064,9.27,17,-0.068242413,-0.997668769,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8057,2022-12-02 17:00:00+00:00,2022-12-02 18:00:00+01:00,484.329,0,3.63,1743.586,9.682,18,0.203456013,-0.979084088,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8058,2022-12-02 18:00:00+00:00,2022-12-02 19:00:00+01:00,493.058,0,3.834,1793.116,9.895,19,0.460065038,-0.887885218,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8059,2022-12-02 19:00:00+00:00,2022-12-02 20:00:00+01:00,366.067,0,3.762,1761.865,9.762,20,0.682553143,-0.730835964,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8060,2022-12-02 20:00:00+00:00,2022-12-02 21:00:00+01:00,483.6185,0,3.815,1710.574,9.548,21,0.854419405,-0.51958395,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8061,2022-12-02 21:00:00+00:00,2022-12-02 22:00:00+01:00,403.999,0,3.884,1707.639,9.536,22,0.962917287,-0.269796771,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8062,2022-12-02 22:00:00+00:00,2022-12-02 23:00:00+01:00,371.548,0,3.937,1745.692,9.686,23,1,-2.45E-16,48,0.885456026,-0.464723172,12,1,-2.45E-16,1
8063,2022-12-02 23:00:00+00:00,2022-12-03 00:00:00+01:00,345.3175,0,3.915,1715.167,9.567,0,1,0,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8064,2022-12-03 00:00:00+00:00,2022-12-03 01:00:00+01:00,341.62,0,3.822,1664.91,9.368,1,0.962917287,0.269796771,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8065,2022-12-03 01:00:00+00:00,2022-12-03 02:00:00+01:00,336.0665,0,3.734,1680.878,9.429,2,0.854419405,0.51958395,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8066,2022-12-03 02:00:00+00:00,2022-12-03 03:00:00+01:00,324.713,0,3.615,1680.125,9.418,3,0.682553143,0.730835964,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8067,2022-12-03 03:00:00+00:00,2022-12-03 04:00:00+01:00,334.428,0,3.456,1589.838,9.091,4,0.460065038,0.887885218,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8068,2022-12-03 04:00:00+00:00,2022-12-03 05:00:00+01:00,355.25,0,3.22,1502.744,8.789,5,0.203456013,0.979084088,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8069,2022-12-03 05:00:00+00:00,2022-12-03 06:00:00+01:00,365.487,0,2.954,1419.176,8.509,6,-0.068242413,0.997668769,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8070,2022-12-03 06:00:00+00:00,2022-12-03 07:00:00+01:00,366.9225,0,2.689,1330.485,8.236,7,-0.334879612,0.942260922,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8071,2022-12-03 07:00:00+00:00,2022-12-03 08:00:00+01:00,372.5485,0,2.506,1229.925,7.94,8,-0.576680322,0.816969893,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8072,2022-12-03 08:00:00+00:00,2022-12-03 09:00:00+01:00,408.4215,0.006,2.567,1156.523,7.725,9,-0.775711291,0.631087944,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8073,2022-12-03 09:00:00+00:00,2022-12-03 10:00:00+01:00,451.385,0.022,2.699,1086.079,7.518,10,-0.917211302,0.39840109,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8074,2022-12-03 10:00:00+00:00,2022-12-03 11:00:00+01:00,458.3305,0.041,2.864,1060.903,7.439,11,-0.990685946,0.136166649,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8075,2022-12-03 11:00:00+00:00,2022-12-03 12:00:00+01:00,445.788,0.053,3.003,1110.36,7.59,12,-0.990685946,-0.136166649,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8076,2022-12-03 12:00:00+00:00,2022-12-03 13:00:00+01:00,438.625,0.057,3.097,1155.54,7.722,13,-0.917211302,-0.39840109,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8077,2022-12-03 13:00:00+00:00,2022-12-03 14:00:00+01:00,458.0695,0.045,3.042,1153.018,7.715,14,-0.775711291,-0.631087944,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8078,2022-12-03 14:00:00+00:00,2022-12-03 15:00:00+01:00,458.0695,0.016,2.586,1157.391,7.727,15,-0.576680322,-0.816969893,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8079,2022-12-03 15:00:00+00:00,2022-12-03 16:00:00+01:00,479.834,0,1.917,1301.191,8.147,16,-0.334879612,-0.942260922,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8080,2022-12-03 16:00:00+00:00,2022-12-03 17:00:00+01:00,520.1585,0,1.781,1362.375,8.331,17,-0.068242413,-0.997668769,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8081,2022-12-03 17:00:00+00:00,2022-12-03 18:00:00+01:00,497.495,0,1.485,1384.884,8.406,18,0.203456013,-0.979084088,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8082,2022-12-03 18:00:00+00:00,2022-12-03 19:00:00+01:00,452.023,0,1.084,1363.834,8.342,19,0.460065038,-0.887885218,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8083,2022-12-03 19:00:00+00:00,2022-12-03 20:00:00+01:00,421.2975,0,0.804,1352.605,8.309,20,0.682553143,-0.730835964,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8084,2022-12-03 20:00:00+00:00,2022-12-03 21:00:00+01:00,420.355,0,0.618,1346.099,8.289,21,0.854419405,-0.51958395,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8085,2022-12-03 21:00:00+00:00,2022-12-03 22:00:00+01:00,404.115,0,0.479,1384.909,8.402,22,0.962917287,-0.269796771,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8086,2022-12-03 22:00:00+00:00,2022-12-03 23:00:00+01:00,354.5105,0,0.383,1419.815,8.516,23,1,-2.45E-16,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8087,2022-12-03 23:00:00+00:00,2022-12-04 00:00:00+01:00,334.515,0,0.267,1428.799,8.544,0,1,0,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
8088,2022-12-04 00:00:00+00:00,2022-12-04 01:00:00+01:00,318.884,0,0.159,1450.729,8.619,1,0.962917287,0.269796771,48,0.885456026,-0.464723172,12,1,-2.45E-16,0
