# Renewables.ninja Weather (Point API) - 54.200, 8.900 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Europe/Berlin, t2m in ºC, prectotland in mm/h, precsnoland in mm/h, snomas in kg/m², rhoa in kg/m³, swgdn in W/m², swtdn in W/m², cldtot in fraction
# {"units": {"time": "UTC", "local_time": "Europe/Berlin", "t2m": "\u00baC", "prectotland": "mm/h", "precsnoland": "mm/h", "snomas": "kg/m\u00b2", "rhoa": "kg/m\u00b3", "swgdn": "W/m\u00b2", "swtdn": "W/m\u00b2", "cldtot": "fraction"}, "params": {"local_time": true, "header": true, "lat": "54.2", "lon": "8.9", "date_from": "2022-01-01", "date_to": "2022-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": true, "var_precsnoland": true, "var_snomas": true, "var_rhoa": true, "var_swgdn": true, "var_swtdn": true, "var_cldtot": true}}
time,local_time,t2m,prectotland,precsnoland,snomas,rhoa,swgdn,swtdn,cldtot
2022-04-23 15:00,2022-04-23 17:00,13.413,0,0,0,1.223,422.594,602.524,0.001
2022-04-23 16:00,2022-04-23 18:00,12.681,0,0,0,1.225,267.582,416.050,0.001
2022-04-23 17:00,2022-04-23 19:00,11.484,0,0,0,1.230,116.415,217.365,0.001
2022-04-23 18:00,2022-04-23 20:00,9.902,0,0,0,1.236,12.582,35.119,0
2022-04-23 19:00,2022-04-23 21:00,8.755,0,0,0,1.243,0,0,0
2022-04-23 20:00,2022-04-23 22:00,7.934,0,0,0,1.247,0,0,0
2022-04-23 21:00,2022-04-23 23:00,7.369,0,0,0,1.250,0,0,0
2022-04-23 22:00,2022-04-24 00:00,6.971,0,0,0,1.251,0,0,0
2022-04-23 23:00,2022-04-24 01:00,6.641,0,0,0,1.252,0,0,0
2022-04-24 00:00,2022-04-24 02:00,6.369,0,0,0,1.253,0,0,0.002
2022-04-24 01:00,2022-04-24 03:00,6.151,0,0,0,1.254,0,0,0.005
2022-04-24 02:00,2022-04-24 04:00,6.017,0,0,0,1.255,0,0,0.023
2022-04-24 03:00,2022-04-24 05:00,5.939,0,0,0,1.255,0,0,0.076
2022-04-24 04:00,2022-04-24 06:00,6.109,0,0,0,1.256,25.064,62.692,0.122
2022-04-24 05:00,2022-04-24 07:00,6.964,0,0,0,1.254,141.768,257.845,0.035
2022-04-24 06:00,2022-04-24 08:00,8.131,0,0,0,1.250,306.485,455.526,0.008
2022-04-24 07:00,2022-04-24 09:00,9.276,0.001,0,0,1.246,460.595,638.416,0.006
2022-04-24 08:00,2022-04-24 10:00,10.309,0.010,0,0,1.241,592.894,794.280,0.033
2022-04-24 09:00,2022-04-24 11:00,10.986,0.024,0,0,1.238,661.488,912.110,0.150
2022-04-24 10:00,2022-04-24 12:00,11.229,0.038,0,0,1.237,646.922,984.230,0.304
2022-04-24 11:00,2022-04-24 13:00,11.267,0.042,0,0,1.236,584.256,1005.840,0.437
2022-04-24 12:00,2022-04-24 14:00,11.192,0.034,0,0,1.236,480.083,975.036,0.597
2022-04-24 13:00,2022-04-24 15:00,10.970,0.033,0,0,1.236,356.234,894.344,0.683
2022-04-24 14:00,2022-04-24 16:00,10.581,0.029,0,0,1.238,275.139,769.024,0.683
2022-04-24 15:00,2022-04-24 17:00,10.075,0.023,0,0,1.240,206.923,607.886,0.699
2022-04-24 16:00,2022-04-24 18:00,9.423,0.024,0,0,1.243,135.363,421.800,0.653
2022-04-24 17:00,2022-04-24 19:00,8.612,0.023,0,0,1.247,64.237,223.446,0.631
2022-04-24 18:00,2022-04-24 20:00,7.781,0.025,0,0,1.251,7.476,39.059,0.629
2022-04-24 19:00,2022-04-24 21:00,7.137,0.026,0,0,1.255,0,0,0.688
2022-04-24 20:00,2022-04-24 22:00,6.734,0.021,0,0,1.257,0,0,0.725
2022-04-24 21:00,2022-04-24 23:00,6.551,0.008,0,0,1.258,0,0,0.724
2022-04-24 22:00,2022-04-25 00:00,6.463,0.004,0,0,1.258,0,0,0.691
2022-04-24 23:00,2022-04-25 01:00,6.443,0.004,0,0,1.258,0,0,0.595
2022-04-25 00:00,2022-04-25 02:00,6.323,0.001,0,0,1.258,0,0,0.536
2022-04-25 01:00,2022-04-25 03:00,6.146,0.001,0,0,1.259,0,0,0.495
2022-04-25 02:00,2022-04-25 04:00,5.865,0.002,0,0,1.260,0,0,0.412
2022-04-25 03:00,2022-04-25 05:00,5.576,0.003,0,0,1.261,0,0,0.313
2022-04-25 04:00,2022-04-25 06:00,5.467,0.001,0,0,1.262,25.473,67.839,0.225
2022-04-25 05:00,2022-04-25 07:00,6.355,0.001,0,0,1.262,140.900,263.798,0.170
2022-04-25 06:00,2022-04-25 08:00,7.407,0,0,0,1.259,299.085,461.133,0.079
2022-04-25 07:00,2022-04-25 09:00,8.621,0,0,0,1.255,461.160,643.690,0.011
2022-04-25 08:00,2022-04-25 10:00,9.958,0,0,0,1.249,603.052,799.280,0.002
2022-04-25 09:00,2022-04-25 11:00,11.127,0,0,0,1.244,707.902,916.860,0
2022-04-25 10:00,2022-04-25 12:00,11.955,0,0,0,1.241,772.142,988.980,0
2022-04-25 11:00,2022-04-25 13:00,12.497,0,0,0,1.238,790.786,1010.340,0
2022-04-25 12:00,2022-04-25 14:00,12.809,0,0,0,1.236,761.592,979.674,0.001
2022-04-25 13:00,2022-04-25 15:00,12.908,0,0,0,1.235,688.644,899.094,0.002
2022-04-25 14:00,2022-04-25 16:00,12.807,0,0,0,1.234,577.970,774.024,0.008
2022-04-25 15:00,2022-04-25 17:00,12.510,0,0,0,1.235,434.722,613.160,0.014
2022-04-25 16:00,2022-04-25 18:00,12.001,0,0,0,1.236,280.575,427.425,0.023
2022-04-25 17:00,2022-04-25 19:00,10.951,0,0,0,1.238,127.106,229.452,0.024
2022-04-25 18:00,2022-04-25 20:00,9.149,0,0,0,1.241,16.456,43.162,0.036
2022-04-25 19:00,2022-04-25 21:00,8.209,0,0,0,1.245,0,0,0.034
2022-04-25 20:00,2022-04-25 22:00,7.597,0,0,0,1.248,0,0,0.007
2022-04-25 21:00,2022-04-25 23:00,7.091,0,0,0,1.250,0,0,0.010
2022-04-25 22:00,2022-04-26 00:00,6.697,0,0,0,1.253,0,0,0.009
2022-04-25 23:00,2022-04-26 01:00,6.427,0,0,0,1.255,0,0,0.007
2022-04-26 00:00,2022-04-26 02:00,6.198,0,0,0,1.256,0,0,0.004
2022-04-26 01:00,2022-04-26 03:00,5.930,0,0,0,1.258,0,0,0.006
2022-04-26 02:00,2022-04-26 04:00,5.803,0,0,0,1.259,0,0,0.015
2022-04-26 03:00,2022-04-26 05:00,5.457,0,0,0,1.260,0,0,0.037
2022-04-26 04:00,2022-04-26 06:00,5.378,0,0,0,1.261,30.538,73.161,0.049
2022-04-26 05:00,2022-04-26 07:00,6.715,0,0,0,1.262,153.973,269.673,0.054
2022-04-26 06:00,2022-04-26 08:00,8.042,0,0,0,1.260,312.029,466.633,0.007
2022-04-26 07:00,2022-04-26 09:00,9.492,0,0,0,1.255,470.313,648.916,0.011
2022-04-26 08:00,2022-04-26 10:00,10.568,0,0,0,1.251,599.252,804.106,0.019
2022-04-26 09:00,2022-04-26 11:00,11.356,0,0,0,1.248,700.690,921.610,0.014
2022-04-26 10:00,2022-04-26 12:00,11.824,0,0,0,1.247,770,993.444,0.015
2022-04-26 11:00,2022-04-26 13:00,12.055,0,0,0,1.246,792.852,1014.840,0.026
2022-04-26 12:00,2022-04-26 14:00,12.059,0,0,0,1.246,763.196,984.250,0.069
2022-04-26 13:00,2022-04-26 15:00,11.879,0,0,0,1.247,690.164,903.730,0.072
2022-04-26 14:00,2022-04-26 16:00,11.548,0,0,0,1.248,580.342,778.910,0.060
2022-04-26 15:00,2022-04-26 17:00,11.112,0,0,0,1.249,438.278,618.410,0.190
2022-04-26 16:00,2022-04-26 18:00,10.538,0,0,0,1.251,278.020,432.937,0.295
2022-04-26 17:00,2022-04-26 19:00,9.695,0,0,0,1.253,127.222,235.352,0.337
2022-04-26 18:00,2022-04-26 20:00,8.280,0,0,0,1.256,17.730,47.411,0.284
2022-04-26 19:00,2022-04-26 21:00,7.467,0,0,0,1.259,0,0,0.198
2022-04-26 20:00,2022-04-26 22:00,7.062,0,0,0,1.261,0,0,0.085
2022-04-26 21:00,2022-04-26 23:00,6.583,0,0,0,1.263,0,0,0.028
2022-04-26 22:00,2022-04-27 00:00,6.102,0,0,0,1.265,0,0,0.018
2022-04-26 23:00,2022-04-27 01:00,5.697,0,0,0,1.266,0,0,0.024
2022-04-27 00:00,2022-04-27 02:00,5.402,0,0,0,1.267,0,0,0.042
2022-04-27 01:00,2022-04-27 03:00,5.219,0,0,0,1.268,0,0,0.086
2022-04-27 02:00,2022-04-27 04:00,5.090,0,0,0,1.270,0,0,0.083
2022-04-27 03:00,2022-04-27 05:00,5.006,0.001,0,0,1.271,0,0,0.116
2022-04-27 04:00,2022-04-27 06:00,5.258,0.001,0,0,1.272,31.622,78.609,0.217
2022-04-27 05:00,2022-04-27 07:00,6.596,0.001,0,0,1.273,147.195,275.473,0.185
2022-04-27 06:00,2022-04-27 08:00,7.936,0.001,0,0,1.270,308.235,472.058,0.122
2022-04-27 07:00,2022-04-27 09:00,8.956,0.001,0,0,1.267,464.610,654.016,0.257
2022-04-27 08:00,2022-04-27 10:00,9.760,0,0,0,1.265,586.194,808.880,0.419
2022-04-27 09:00,2022-04-27 11:00,10.465,0,0,0,1.263,682.536,926.110,0.237
2022-04-27 10:00,2022-04-27 12:00,10.938,0,0,0,1.261,749.148,997.830,0.071
2022-04-27 11:00,2022-04-27 13:00,11.251,0,0,0,1.260,778.608,1019.190,0.069
2022-04-27 12:00,2022-04-27 14:00,11.379,0,0,0,1.259,749.302,988.560,0.088
2022-04-27 13:00,2022-04-27 15:00,11.319,0,0,0,1.259,674.082,908.230,0.092
2022-04-27 14:00,2022-04-27 16:00,11.101,0,0,0,1.259,573.628,783.760,0.083
2022-04-27 15:00,2022-04-27 17:00,10.717,0,0,0,1.260,431.014,623.410,0.153
2022-04-27 16:00,2022-04-27 18:00,10.150,0,0,0,1.262,271.799,438.437,0.237
2022-04-27 17:00,2022-04-27 19:00,9.366,0,0,0,1.264,128.715,241.180,0.254
2022-04-27 18:00,2022-04-27 20:00,7.990,0,0,0,1.267,19.511,51.838,0.330
2022-04-27 19:00,2022-04-27 21:00,7.171,0,0,0,1.269,0,0,0.439
2022-04-27 20:00,2022-04-27 22:00,6.790,0,0,0,1.270,0,0,0.743
2022-04-27 21:00,2022-04-27 23:00,6.544,0,0,0,1.270,0,0,0.803
2022-04-27 22:00,2022-04-28 00:00,6.354,0,0,0,1.271,0,0,0.446
2022-04-27 23:00,2022-04-28 01:00,6.153,0,0,0,1.271,0,0,0.143
2022-04-28 00:00,2022-04-28 02:00,5.973,0,0,0,1.272,0,0,0.099
2022-04-28 01:00,2022-04-28 03:00,5.809,0,0,0,1.273,0,0,0.202
2022-04-28 02:00,2022-04-28 04:00,5.668,0,0,0,1.275,0,0,0.361
2022-04-28 03:00,2022-04-28 05:00,5.584,0.001,0,0,1.277,0,0.002,0.569
2022-04-28 04:00,2022-04-28 06:00,5.634,0.002,0,0,1.279,31.208,84.181,0.733
2022-04-28 05:00,2022-04-28 07:00,6.798,0.001,0,0,1.279,145.823,281.211,0.848
2022-04-28 06:00,2022-04-28 08:00,7.984,0,0,0,1.276,317.023,477.433,0.885
2022-04-28 07:00,2022-04-28 09:00,9.131,0,0,0,1.273,476.067,659.016,0.840
2022-04-28 08:00,2022-04-28 10:00,10.229,0,0,0,1.269,616.972,813.630,0.625
2022-04-28 09:00,2022-04-28 11:00,11.007,0,0,0,1.266,724.986,930.610,0.267
2022-04-28 10:00,2022-04-28 12:00,11.526,0,0,0,1.264,790.484,1002.270,0.024
2022-04-28 11:00,2022-04-28 13:00,11.809,0,0,0,1.263,810.680,1023.476,0
2022-04-28 12:00,2022-04-28 14:00,11.866,0,0,0,1.263,782.604,993.024,0
2022-04-28 13:00,2022-04-28 15:00,11.739,0,0,0,1.262,710.690,912.806,0
2022-04-28 14:00,2022-04-28 16:00,11.460,0,0,0,1.263,599.560,788.510,0.005
2022-04-28 15:00,2022-04-28 17:00,11.036,0,0,0,1.263,459.045,628.434,0.029
2022-04-28 16:00,2022-04-28 18:00,10.440,0,0,0,1.265,301.172,443.755,0.113
2022-04-28 17:00,2022-04-28 19:00,9.602,0,0,0,1.267,144.331,246.939,0.233
2022-04-28 18:00,2022-04-28 20:00,8.170,0,0,0,1.270,23.317,56.404,0.284
2022-04-28 19:00,2022-04-28 21:00,7.256,0,0,0,1.272,0,0,0.381
2022-04-28 20:00,2022-04-28 22:00,6.894,0,0,0,1.273,0,0,0.594
2022-04-28 21:00,2022-04-28 23:00,6.544,0,0,0,1.275,0,0,0.784
2022-04-28 22:00,2022-04-29 00:00,6.298,0,0,0,1.276,0,0,0.930
2022-04-28 23:00,2022-04-29 01:00,6.323,0,0,0,1.277,0,0,0.968
2022-04-29 00:00,2022-04-29 02:00,6.150,0,0,0,1.278,0,0,0.970
2022-04-29 01:00,2022-04-29 03:00,5.866,0,0,0,1.279,0,0,0.986
2022-04-29 02:00,2022-04-29 04:00,5.646,0,0,0,1.280,0,0,0.992
2022-04-29 03:00,2022-04-29 05:00,5.468,0,0,0,1.280,0.002,0.013,0.952
2022-04-29 04:00,2022-04-29 06:00,5.578,0,0,0,1.281,27.010,89.892,0.838
2022-04-29 05:00,2022-04-29 07:00,6.766,0,0,0,1.280,124.248,286.848,0.849
2022-04-29 06:00,2022-04-29 08:00,7.749,0,0,0,1.278,262.364,482.683,0.912
2022-04-29 07:00,2022-04-29 09:00,8.600,0,0,0,1.275,383.958,663.980,0.957
2022-04-29 08:00,2022-04-29 10:00,9.373,0,0,0,1.272,476.628,818.130,0.972
2022-04-29 09:00,2022-04-29 11:00,9.997,0,0,0,1.270,541.249,934.960,0.935
2022-04-29 10:00,2022-04-29 12:00,10.524,0.001,0,0,1.268,625.392,1006.520,0.801
2022-04-29 11:00,2022-04-29 13:00,10.847,0.001,0,0,1.266,613.400,1027.576,0.877
2022-04-29 12:00,2022-04-29 14:00,10.775,0.001,0,0,1.265,482.888,997.274,0.974
2022-04-29 13:00,2022-04-29 15:00,10.434,0.001,0,0,1.266,367.544,917.230,0.986
2022-04-29 14:00,2022-04-29 16:00,9.912,0.001,0,0,1.267,241.871,793.160,0.989
2022-04-29 15:00,2022-04-29 17:00,9.408,0.001,0,0,1.267,148.010,633.410,0.990
2022-04-29 16:00,2022-04-29 18:00,8.993,0.001,0,0,1.268,93.669,449.112,0.992
2022-04-29 17:00,2022-04-29 19:00,8.648,0.001,0,0,1.269,52.609,252.579,0.991
2022-04-29 18:00,2022-04-29 20:00,8.226,0.001,0,0,1.269,11.752,61.106,0.986
2022-04-29 19:00,2022-04-29 21:00,7.808,0.001,0,0,1.269,0,0,0.981
2022-04-29 20:00,2022-04-29 22:00,7.507,0,0,0,1.270,0,0,0.977
2022-04-29 21:00,2022-04-29 23:00,7.215,0,0,0,1.270,0,0,0.974
2022-04-29 22:00,2022-04-30 00:00,6.996,0,0,0,1.270,0,0,0.970
2022-04-29 23:00,2022-04-30 01:00,6.825,0,0,0,1.271,0,0,0.978
2022-04-30 00:00,2022-04-30 02:00,6.664,0.001,0,0,1.271,0,0,0.983
2022-04-30 01:00,2022-04-30 03:00,6.478,0,0,0,1.271,0,0,0.968
2022-04-30 02:00,2022-04-30 04:00,6.300,0,0,0,1.271,0,0,0.951
2022-04-30 03:00,2022-04-30 05:00,6.195,0,0,0,1.272,0.008,0.068,0.959
2022-04-30 04:00,2022-04-30 06:00,6.543,0,0,0,1.272,23.667,95.656,0.980
2022-04-30 05:00,2022-04-30 07:00,7.446,0,0,0,1.272,89.776,292.386,0.992
2022-04-30 06:00,2022-04-30 08:00,8.112,0,0,0,1.271,183.736,487.858,0.994
2022-04-30 07:00,2022-04-30 09:00,8.800,0,0,0,1.269,298.707,668.730,0.992
2022-04-30 08:00,2022-04-30 10:00,9.658,0,0,0,1.266,435.355,822.706,0.969
2022-04-30 09:00,2022-04-30 11:00,10.619,0.001,0,0,1.262,571.928,939.324,0.899
2022-04-30 10:00,2022-04-30 12:00,11.546,0.001,0,0,1.258,683.830,1010.580,0.777
2022-04-30 11:00,2022-04-30 13:00,12.178,0.001,0,0,1.254,740.316,1031.880,0.580
2022-04-30 12:00,2022-04-30 14:00,12.452,0,0,0,1.252,734.304,1001.410,0.322
2022-04-30 13:00,2022-04-30 15:00,12.487,0,0,0,1.252,683.992,921.580,0.158
2022-04-30 14:00,2022-04-30 16:00,12.214,0,0,0,1.252,561.136,797.760,0.155
2022-04-30 15:00,2022-04-30 17:00,11.744,0,0,0,1.253,421.311,638.374,0.172
2022-04-30 16:00,2022-04-30 18:00,11.102,0,0,0,1.254,274.760,454.305,0.169
2022-04-30 17:00,2022-04-30 19:00,10.235,0,0,0,1.257,143.434,258.148,0.232
2022-04-30 18:00,2022-04-30 20:00,8.696,0,0,0,1.260,27.262,65.954,0.243
2022-04-30 19:00,2022-04-30 21:00,7.593,0,0,0,1.262,0,0,0.229
2022-04-30 20:00,2022-04-30 22:00,7.123,0,0,0,1.263,0,0,0.407
2022-04-30 21:00,2022-04-30 23:00,6.751,0,0,0,1.264,0,0,0.354
2022-04-30 22:00,2022-05-01 00:00,6.484,0,0,0,1.265,0,0,0.147
2022-04-30 23:00,2022-05-01 01:00,6.325,0,0,0,1.266,0,0,0.026
2022-05-01 00:00,2022-05-01 02:00,6.162,0,0,0,1.266,0,0,0.041
2022-05-01 01:00,2022-05-01 03:00,5.960,0,0,0,1.266,0,0,0.377
2022-05-01 02:00,2022-05-01 04:00,5.811,0,0,0,1.267,0,0,0.707
2022-05-01 03:00,2022-05-01 05:00,5.863,0,0,0,1.266,0.042,0.214,0.952
2022-05-01 04:00,2022-05-01 06:00,6.359,0,0,0,1.266,28.911,101.453,0.978
2022-05-01 05:00,2022-05-01 07:00,7.553,0,0,0,1.265,98.991,297.830,0.988
2022-05-01 06:00,2022-05-01 08:00,8.931,0,0,0,1.263,188.977,492.971,0.992
2022-05-01 07:00,2022-05-01 09:00,9.665,0,0,0,1.261,299.866,673.480,0.988
2022-05-01 08:00,2022-05-01 10:00,10.310,0,0,0,1.260,445.966,827.206,0.969
2022-05-01 09:00,2022-05-01 11:00,11.052,0,0,0,1.257,612.364,943.460,0.824
2022-05-01 10:00,2022-05-01 12:00,11.674,0,0,0,1.255,703.818,1014.656,0.642
2022-05-01 11:00,2022-05-01 13:00,12.017,0,0,0,1.253,716.810,1035.880,0.537
2022-05-01 12:00,2022-05-01 14:00,12.131,0,0,0,1.252,666.696,1005.410,0.545
2022-05-01 13:00,2022-05-01 15:00,12.023,0,0,0,1.252,538.320,925.830,0.650
2022-05-01 14:00,2022-05-01 16:00,11.731,0,0,0,1.252,392.245,802.260,0.741
2022-05-01 15:00,2022-05-01 17:00,11.405,0,0,0,1.252,292.123,643.124,0.700
2022-05-01 16:00,2022-05-01 18:00,11.000,0,0,0,1.253,194.349,459.430,0.613
2022-05-01 17:00,2022-05-01 19:00,10.407,0,0,0,1.254,114.963,263.695,0.429
2022-05-01 18:00,2022-05-01 20:00,9.128,0,0,0,1.255,25.361,70.913,0.310
2022-05-01 19:00,2022-05-01 21:00,8.270,0,0,0,1.257,0,0,0.180
2022-05-01 20:00,2022-05-01 22:00,7.846,0,0,0,1.258,0,0,0.086
2022-05-01 21:00,2022-05-01 23:00,7.434,0,0,0,1.259,0,0,0.050
2022-05-01 22:00,2022-05-02 00:00,7.084,0,0,0,1.261,0,0,0.079
2022-05-01 23:00,2022-05-02 01:00,6.796,0,0,0,1.262,0,0,0.120
2022-05-02 00:00,2022-05-02 02:00,6.528,0,0,0,1.263,0,0,0.272
2022-05-02 01:00,2022-05-02 03:00,6.294,0,0,0,1.265,0,0,0.351
2022-05-02 02:00,2022-05-02 04:00,6.277,0,0,0,1.266,0,0,0.294
2022-05-02 03:00,2022-05-02 05:00,6.255,0,0,0,1.266,0.104,0.522,0.152
2022-05-02 04:00,2022-05-02 06:00,6.406,0,0,0,1.266,46.242,107.215,0.111
2022-05-02 05:00,2022-05-02 07:00,7.388,0,0,0,1.266,175.658,303.243,0.075
2022-05-02 06:00,2022-05-02 08:00,8.856,0,0,0,1.262,339.463,497.953,0.275
2022-05-02 07:00,2022-05-02 09:00,10.731,0,0,0,1.254,493.385,678.230,0.406
2022-05-02 08:00,2022-05-02 10:00,11.864,0,0,0,1.250,629.010,831.480,0.443
2022-05-02 09:00,2022-05-02 11:00,12.675,0,0,0,1.246,734.392,947.710,0.198
2022-05-02 10:00,2022-05-02 12:00,13.112,0,0,0,1.244,797.246,1018.680,0.044
2022-05-02 11:00,2022-05-02 13:00,13.349,0,0,0,1.243,815.594,1039.652,0.041
2022-05-02 12:00,2022-05-02 14:00,13.422,0,0,0,1.242,789.306,1009.410,0.067
2022-05-02 13:00,2022-05-02 15:00,13.310,0,0,0,1.241,718.736,929.830,0.188
2022-05-02 14:00,2022-05-02 16:00,13.004,0,0,0,1.241,609.958,806.510,0.392
2022-05-02 15:00,2022-05-02 17:00,12.513,0,0,0,1.242,467.442,647.760,0.677
2022-05-02 16:00,2022-05-02 18:00,11.797,0,0,0,1.244,302.026,464.442,0.860
2022-05-02 17:00,2022-05-02 19:00,10.784,0,0,0,1.247,140.335,269.082,0.931
2022-05-02 18:00,2022-05-02 20:00,9.298,0,0,0,1.250,27.057,75.995,0.941
2022-05-02 19:00,2022-05-02 21:00,8.308,0,0,0,1.252,0,0,0.940
2022-05-02 20:00,2022-05-02 22:00,7.897,0,0,0,1.253,0,0,0.863
2022-05-02 21:00,2022-05-02 23:00,7.556,0,0,0,1.253,0,0,0.627
2022-05-02 22:00,2022-05-03 00:00,7.399,0.001,0,0,1.253,0,0,0.360
2022-05-02 23:00,2022-05-03 01:00,7.466,0.002,0,0,1.252,0,0,0.272
2022-05-03 00:00,2022-05-03 02:00,7.597,0.004,0,0,1.251,0,0,0.335
2022-05-03 01:00,2022-05-03 03:00,7.889,0.008,0,0,1.250,0,0,0.491
2022-05-03 02:00,2022-05-03 04:00,8.019,0.007,0,0,1.250,0,0,0.641
2022-05-03 03:00,2022-05-03 05:00,7.915,0.006,0,0,1.252,0.141,1.006,0.583
2022-05-03 04:00,2022-05-03 06:00,7.891,0.003,0,0,1.255,37.839,112.881,0.450
2022-05-03 05:00,2022-05-03 07:00,8.622,0.001,0,0,1.256,168.189,308.493,0.462
2022-05-03 06:00,2022-05-03 08:00,9.222,0,0,0,1.256,332.764,502.840,0.630
2022-05-03 07:00,2022-05-03 09:00,9.820,0,0,0,1.255,491.724,682.730,0.804
2022-05-03 08:00,2022-05-03 10:00,10.431,0,0,0,1.253,627.090,835.730,0.869
2022-05-03 09:00,2022-05-03 11:00,10.979,0,0,0,1.252,733.132,951.710,0.841
2022-05-03 10:00,2022-05-03 12:00,11.430,0,0,0,1.250,799.852,1022.656,0.660
2022-05-03 11:00,2022-05-03 13:00,11.769,0,0,0,1.249,819.468,1043.652,0.469
2022-05-03 12:00,2022-05-03 14:00,12.003,0,0,0,1.247,793.216,1013.374,0.434
2022-05-03 13:00,2022-05-03 15:00,12.075,0,0,0,1.246,720.240,934.044,0.485
2022-05-03 14:00,2022-05-03 16:00,11.981,0,0,0,1.245,608.400,810.784,0.543
2022-05-03 15:00,2022-05-03 17:00,11.679,0,0,0,1.246,464.608,652.284,0.539
2022-05-03 16:00,2022-05-03 18:00,11.188,0,0,0,1.246,308.658,469.355,0.332
2022-05-03 17:00,2022-05-03 19:00,10.436,0,0,0,1.248,156.701,274.370,0.122
2022-05-03 18:00,2022-05-03 20:00,9.005,0,0,0,1.251,33.621,81.184,0.056
2022-05-03 19:00,2022-05-03 21:00,7.927,0,0,0,1.253,0,0,0.063
2022-05-03 20:00,2022-05-03 22:00,7.495,0,0,0,1.254,0,0,0.072
2022-05-03 21:00,2022-05-03 23:00,7.135,0,0,0,1.255,0,0,0.197
2022-05-03 22:00,2022-05-04 00:00,6.876,0,0,0,1.256,0,0,0.399
2022-05-03 23:00,2022-05-04 01:00,6.684,0,0,0,1.257,0,0,0.666
2022-05-04 00:00,2022-05-04 02:00,6.569,0,0,0,1.257,0,0,0.876
2022-05-04 01:00,2022-05-04 03:00,6.654,0,0,0,1.258,0,0,0.964
2022-05-04 02:00,2022-05-04 04:00,6.602,0,0,0,1.258,0,0,0.767
2022-05-04 03:00,2022-05-04 05:00,6.426,0,0,0,1.259,0.340,1.662,0.500
2022-05-04 04:00,2022-05-04 06:00,6.705,0,0,0,1.258,48.507,118.461,0.782
2022-05-04 05:00,2022-05-04 07:00,8.090,0,0,0,1.258,159.697,313.743,0.946
2022-05-04 06:00,2022-05-04 08:00,9.264,0,0,0,1.256,294.972,507.715,0.954
2022-05-04 07:00,2022-05-04 09:00,9.986,0,0,0,1.254,440.437,687.230,0.959
2022-05-04 08:00,2022-05-04 10:00,10.607,0,0,0,1.253,561.882,839.956,0.963
2022-05-04 09:00,2022-05-04 11:00,11.122,0,0,0,1.251,704.712,955.674,0.951
2022-05-04 10:00,2022-05-04 12:00,11.471,0,0,0,1.250,775.118,1026.280,0.952
2022-05-04 11:00,2022-05-04 13:00,11.672,0,0,0,1.250,796.114,1047.428,0.953
2022-05-04 12:00,2022-05-04 14:00,11.703,0,0,0,1.249,775.744,1017.236,0.951
2022-05-04 13:00,2022-05-04 15:00,11.578,0,0,0,1.249,705.264,937.930,0.949
2022-05-04 14:00,2022-05-04 16:00,11.280,0,0,0,1.250,574.806,815.034,0.958
2022-05-04 15:00,2022-05-04 17:00,10.824,0,0,0,1.251,396.638,656.784,0.974
2022-05-04 16:00,2022-05-04 18:00,10.202,0,0,0,1.252,221.633,474.242,0.987
2022-05-04 17:00,2022-05-04 19:00,9.446,0,0,0,1.254,96.910,279.582,0.992
2022-05-04 18:00,2022-05-04 20:00,8.496,0,0,0,1.257,21.413,86.483,0.991
2022-05-04 19:00,2022-05-04 21:00,7.772,0,0,0,1.258,0,0,0.991
2022-05-04 20:00,2022-05-04 22:00,7.491,0,0,0,1.259,0,0,0.991
2022-05-04 21:00,2022-05-04 23:00,7.223,0,0,0,1.260,0,0,0.989
2022-05-04 22:00,2022-05-05 00:00,7.023,0,0,0,1.261,0,0,0.990
2022-05-04 23:00,2022-05-05 01:00,6.892,0,0,0,1.261,0,0,0.990
2022-05-05 00:00,2022-05-05 02:00,6.793,0,0,0,1.261,0,0,0.987
2022-05-05 01:00,2022-05-05 03:00,6.731,0,0,0,1.262,0,0,0.978
2022-05-05 02:00,2022-05-05 04:00,6.704,0,0,0,1.262,0,0,0.943
2022-05-05 03:00,2022-05-05 05:00,6.784,0,0,0,1.262,0.438,2.490,0.875
2022-05-05 04:00,2022-05-05 06:00,7.201,0,0,0,1.262,44.452,123.947,0.731
2022-05-05 05:00,2022-05-05 07:00,8.371,0,0,0,1.261,168.780,318.793,0.634
2022-05-05 06:00,2022-05-05 08:00,9.479,0,0,0,1.259,332.236,512.408,0.524
2022-05-05 07:00,2022-05-05 09:00,10.438,0,0,0,1.256,491.648,691.556,0.346
2022-05-05 08:00,2022-05-05 10:00,11.374,0,0,0,1.253,627.554,844.056,0.186
2022-05-05 09:00,2022-05-05 11:00,12.187,0,0,0,1.250,720.686,959.536,0.089
2022-05-05 10:00,2022-05-05 12:00,12.802,0.001,0,0,1.247,765.728,1030.180,0.063
2022-05-05 11:00,2022-05-05 13:00,13.176,0.002,0,0,1.246,783.128,1051.080,0.050
2022-05-05 12:00,2022-05-05 14:00,13.319,0.004,0,0,1.245,745.120,1020.836,0.061
